sensor_id,capture_time,sensor_id,air_temperature,light,soil_moisture
105933,2016-02-18 22:02:41 UTC,37,691,65535,363
105933,2016-02-18 21:47:41 UTC,37,689,65535,367
105933,2016-02-18 21:32:41 UTC,37,687,65535,369
105933,2016-02-18 21:17:41 UTC,37,692,65535,364
105933,2016-02-18 21:02:41 UTC,37,692,65535,371
105933,2016-02-18 20:47:41 UTC,37,690,65535,357
105933,2016-02-18 20:32:41 UTC,37,691,65535,363
105933,2016-02-18 20:17:41 UTC,37,690,65535,372
105933,2016-02-18 20:02:41 UTC,37,691,65535,365
105933,2016-02-18 19:47:41 UTC,37,691,65535,366
105933,2016-02-18 19:32:41 UTC,37,692,65535,364
105933,2016-02-18 19:17:41 UTC,37,692,65535,371
105933,2016-02-18 19:02:41 UTC,37,692,65535,368
105933,2016-02-18 18:47:41 UTC,37,692,65535,366
105933,2016-02-18 18:32:41 UTC,37,691,65535,359
105933,2016-02-18 18:17:41 UTC,37,688,65535,369
105933,2016-02-18 18:02:41 UTC,37,684,65535,370
105933,2016-02-18 17:47:41 UTC,37,693,65535,363
105933,2016-02-18 17:32:41 UTC,37,693,65535,361
105933,2016-02-18 17:17:41 UTC,37,692,65535,372
105933,2016-02-18 17:02:41 UTC,37,693,65535,363
105933,2016-02-18 16:47:41 UTC,37,691,65535,369
105933,2016-02-18 16:32:41 UTC,37,693,65535,367
105933,2016-02-18 16:17:41 UTC,37,692,65535,373
105933,2016-02-18 16:02:41 UTC,37,693,65535,370
105933,2016-02-18 15:47:41 UTC,37,691,65535,358
105933,2016-02-18 15:32:41 UTC,37,692,65535,363
105933,2016-02-18 15:17:41 UTC,37,693,65535,372
105933,2016-02-18 15:02:41 UTC,37,692,65535,370
105933,2016-02-18 14:47:41 UTC,37,694,65535,364
105933,2016-02-18 14:32:41 UTC,37,694,65535,366
105933,2016-02-18 14:17:41 UTC,37,694,65535,367
105933,2016-02-18 14:02:41 UTC,37,693,65535,373
105933,2016-02-18 13:47:41 UTC,37,693,65535,367
105933,2016-02-18 13:32:41 UTC,37,692,65535,368
105933,2016-02-18 13:17:41 UTC,37,694,65535,361
105933,2016-02-18 13:02:41 UTC,37,695,40560,373
105933,2016-02-18 12:47:41 UTC,37,694,31130,364
105933,2016-02-18 12:32:41 UTC,37,693,33790,371
105933,2016-02-18 12:17:41 UTC,37,692,37180,371
105933,2016-02-18 12:02:41 UTC,37,693,53288,368
105933,2016-02-18 11:47:41 UTC,37,693,51975,358
105933,2016-02-18 11:32:41 UTC,37,693,54627,370
105933,2016-02-18 11:17:41 UTC,37,693,41176,364
105933,2016-02-18 11:02:41 UTC,37,695,61387,364
105933,2016-02-18 10:47:41 UTC,37,696,25971,369
105933,2016-02-18 10:32:41 UTC,37,696,17254,368
105933,2016-02-18 10:17:41 UTC,37,694,19041,359
105933,2016-02-18 10:02:41 UTC,37,694,23772,370
105933,2016-02-18 09:47:41 UTC,37,694,27811,370
105933,2016-02-18 09:32:41 UTC,37,694,21209,370
105933,2016-02-18 09:17:41 UTC,37,693,25853,373
105933,2016-02-18 09:02:41 UTC,37,693,27894,366
105933,2016-02-18 08:47:41 UTC,37,693,30292,365
105933,2016-02-18 08:32:41 UTC,37,695,27680,370
105933,2016-02-18 08:17:41 UTC,37,697,27870,367
105933,2016-02-18 08:02:41 UTC,37,697,29422,360
105933,2016-02-18 07:47:41 UTC,37,695,27226,370
105933,2016-02-18 07:32:41 UTC,37,694,27950,370
105933,2016-02-18 07:17:41 UTC,37,692,38058,372
105933,2016-02-18 07:02:41 UTC,37,692,42912,368
105933,2016-02-18 06:47:41 UTC,37,689,55544,365
105933,2016-02-18 06:32:41 UTC,37,688,64438,368
105933,2016-02-18 06:17:41 UTC,37,688,65535,364
105933,2016-02-18 06:02:41 UTC,37,689,65535,359
105933,2016-02-18 05:47:41 UTC,37,688,65535,373
105933,2016-02-18 05:32:41 UTC,37,688,65535,365
105933,2016-02-18 05:17:41 UTC,37,689,65535,361
105933,2016-02-18 05:02:41 UTC,37,689,65535,374
105933,2016-02-18 04:47:41 UTC,37,690,65535,361
105933,2016-02-18 04:32:41 UTC,37,690,65535,365
105933,2016-02-18 04:17:41 UTC,37,690,65535,370
105933,2016-02-18 04:02:41 UTC,37,690,65535,367
105933,2016-02-18 03:47:41 UTC,37,690,65535,359
105933,2016-02-18 03:32:41 UTC,37,690,65535,362
105933,2016-02-18 03:17:41 UTC,37,690,65535,374
105933,2016-02-18 03:02:41 UTC,37,690,65535,366
105933,2016-02-18 02:47:41 UTC,37,689,65535,369
105933,2016-02-18 02:32:41 UTC,37,688,65535,364
105933,2016-02-18 02:17:41 UTC,37,689,65535,369
105933,2016-02-18 02:02:41 UTC,37,689,65535,366
105933,2016-02-18 01:47:41 UTC,37,689,65535,367
105933,2016-02-18 01:32:41 UTC,37,689,65535,373
105933,2016-02-18 01:17:41 UTC,37,689,65535,367
105933,2016-02-18 01:02:41 UTC,37,689,65535,372
105933,2016-02-18 00:47:41 UTC,37,687,65535,371
105933,2016-02-18 00:32:41 UTC,37,687,65535,370
105933,2016-02-18 00:17:41 UTC,37,687,65535,364
105933,2016-02-18 00:02:41 UTC,37,687,65535,366
105933,2016-02-17 23:47:41 UTC,37,687,65535,369
105933,2016-02-17 23:32:41 UTC,37,686,65535,366
105933,2016-02-17 23:17:41 UTC,37,687,65535,374
105933,2016-02-17 23:02:41 UTC,37,687,65535,358
105933,2016-02-17 22:47:41 UTC,37,688,65535,369
105933,2016-02-17 22:32:41 UTC,37,688,65535,369
105933,2016-02-17 22:17:41 UTC,37,688,65535,362
105933,2016-02-17 22:02:41 UTC,37,689,65535,371
105933,2016-02-17 21:47:41 UTC,37,689,65535,364
105933,2016-02-17 21:32:41 UTC,37,688,65535,370
105933,2016-02-17 21:17:41 UTC,37,689,65535,364
105933,2016-02-17 21:02:41 UTC,37,690,65535,367
105933,2016-02-17 20:47:41 UTC,37,691,65535,362
105933,2016-02-17 20:32:41 UTC,37,692,65535,365
105933,2016-02-17 20:17:41 UTC,37,691,65535,370
105933,2016-02-17 20:02:41 UTC,37,691,65535,371
105933,2016-02-17 19:47:41 UTC,37,692,65535,359
105933,2016-02-17 19:32:41 UTC,37,694,65535,369
105933,2016-02-17 19:17:41 UTC,37,694,65535,369
105933,2016-02-17 19:02:41 UTC,37,694,65535,373
105933,2016-02-17 18:47:41 UTC,37,694,65535,372
105933,2016-02-17 18:32:41 UTC,37,692,65535,370
105933,2016-02-17 18:17:41 UTC,37,694,65535,369
105933,2016-02-17 18:02:41 UTC,37,694,65535,373
105933,2016-02-17 17:47:41 UTC,37,692,65535,368
105933,2016-02-17 17:32:41 UTC,37,692,65535,371
105933,2016-02-17 17:17:41 UTC,37,691,65535,374
105933,2016-02-17 17:02:41 UTC,37,693,65535,366
105933,2016-02-17 16:47:41 UTC,37,693,65535,371
105933,2016-02-17 16:32:41 UTC,37,695,65535,372
105933,2016-02-17 16:17:41 UTC,37,695,65535,369
105933,2016-02-17 16:02:41 UTC,37,694,65535,361
105933,2016-02-17 15:47:41 UTC,37,693,65535,360
105933,2016-02-17 15:32:41 UTC,37,693,65535,362
105933,2016-02-17 15:17:41 UTC,37,693,65535,371
105933,2016-02-17 15:02:41 UTC,37,693,65535,370
105933,2016-02-17 14:47:41 UTC,37,695,65535,373
105933,2016-02-17 14:32:41 UTC,37,695,65535,370
105933,2016-02-17 14:17:41 UTC,37,695,65535,369
105933,2016-02-17 14:02:41 UTC,37,696,65535,371
105933,2016-02-17 13:47:41 UTC,37,697,37176,370
105933,2016-02-17 13:32:41 UTC,37,700,23958,370
105933,2016-02-17 13:17:41 UTC,37,702,33291,366
105933,2016-02-17 13:02:41 UTC,37,704,26460,372
105933,2016-02-17 12:47:41 UTC,37,703,19017,372
105933,2016-02-17 12:32:41 UTC,37,704,17892,375
105933,2016-02-17 12:17:41 UTC,37,705,22972,372
105933,2016-02-17 12:02:41 UTC,37,704,24720,370
105933,2016-02-17 11:47:41 UTC,37,707,20239,372
105933,2016-02-17 11:32:41 UTC,37,705,18065,367
105933,2016-02-17 11:17:41 UTC,37,707,18346,372
105933,2016-02-17 11:02:41 UTC,37,706,16243,371
105933,2016-02-17 10:47:41 UTC,37,707,10680,367
105933,2016-02-17 10:32:41 UTC,37,706,12183,370
105933,2016-02-17 10:17:41 UTC,37,706,11146,360
105933,2016-02-17 10:02:41 UTC,37,704,12547,372
105933,2016-02-17 09:47:41 UTC,37,704,17795,371
105933,2016-02-17 09:32:41 UTC,37,704,12319,376
105933,2016-02-17 09:17:41 UTC,37,705,9925,368
105933,2016-02-17 09:02:41 UTC,37,700,15871,361
105933,2016-02-17 08:47:41 UTC,37,700,20568,363
105933,2016-02-17 08:32:41 UTC,37,700,20685,363
105933,2016-02-17 08:17:41 UTC,37,698,27826,369
105933,2016-02-17 08:02:41 UTC,37,699,24093,374
105933,2016-02-17 07:47:41 UTC,37,699,15779,364
105933,2016-02-17 07:32:41 UTC,37,696,14317,369
105933,2016-02-17 07:17:41 UTC,37,699,20575,373
105933,2016-02-17 07:02:41 UTC,37,701,25796,364
105933,2016-02-17 06:47:41 UTC,37,702,19596,368
105933,2016-02-17 06:32:41 UTC,37,705,12055,376
105933,2016-02-17 06:17:41 UTC,37,697,14709,360
105933,2016-02-17 06:02:41 UTC,37,684,20394,376
105933,2016-02-17 05:47:41 UTC,37,679,65535,368
105933,2016-02-17 05:32:41 UTC,37,678,65535,370
105933,2016-02-17 05:17:41 UTC,37,678,65535,374
105933,2016-02-17 05:02:41 UTC,37,679,65535,369
105933,2016-02-17 04:47:41 UTC,37,679,65535,372
105933,2016-02-17 04:32:41 UTC,37,677,65535,376
105933,2016-02-17 04:17:41 UTC,37,676,65535,368
105933,2016-02-17 04:02:41 UTC,37,675,65535,362
105933,2016-02-17 03:47:41 UTC,37,675,65535,370
105933,2016-02-17 03:32:41 UTC,37,674,65535,372
105933,2016-02-17 03:17:41 UTC,37,674,65535,373
105933,2016-02-17 03:02:41 UTC,37,674,65535,371
105933,2016-02-17 02:47:41 UTC,37,675,65535,375
105933,2016-02-17 02:32:41 UTC,37,676,65535,362
105933,2016-02-17 02:17:41 UTC,37,677,65535,367
105933,2016-02-17 02:02:41 UTC,37,677,65535,368
105933,2016-02-17 01:47:41 UTC,37,677,65535,369
105933,2016-02-17 01:32:41 UTC,37,677,65535,368
105933,2016-02-17 01:17:41 UTC,37,678,65535,372
105933,2016-02-17 01:02:41 UTC,37,677,65535,373
105933,2016-02-17 00:47:41 UTC,37,677,65535,365
105933,2016-02-17 00:32:41 UTC,37,677,65535,370
105933,2016-02-17 00:17:41 UTC,37,678,65535,371
105933,2016-02-17 00:02:41 UTC,37,678,65535,377
105933,2016-02-16 23:47:41 UTC,37,681,65535,376
105933,2016-02-16 23:32:41 UTC,37,682,65535,372
105933,2016-02-16 23:17:41 UTC,37,684,65535,369
105933,2016-02-16 23:02:41 UTC,37,686,65535,377
105933,2016-02-16 22:47:41 UTC,37,686,65535,371
105933,2016-02-16 22:32:41 UTC,37,689,65535,368
105933,2016-02-16 22:17:41 UTC,37,688,65535,372
105933,2016-02-16 22:02:41 UTC,37,688,65535,373
105933,2016-02-16 21:47:41 UTC,37,687,65535,366
105933,2016-02-16 21:32:41 UTC,37,686,65535,377
105933,2016-02-16 21:17:41 UTC,37,686,65535,363
105933,2016-02-16 21:02:41 UTC,37,684,65535,362
105933,2016-02-16 20:47:41 UTC,37,683,65535,375
105933,2016-02-16 20:32:41 UTC,37,681,65535,365
105933,2016-02-16 20:17:41 UTC,37,680,65535,372
105933,2016-02-16 20:02:41 UTC,37,679,65535,376
105933,2016-02-16 19:47:41 UTC,37,678,65535,375
105933,2016-02-16 19:32:41 UTC,37,677,65535,370
105933,2016-02-16 19:17:41 UTC,37,676,65535,371
105933,2016-02-16 19:02:41 UTC,37,675,65535,372
105933,2016-02-16 18:47:41 UTC,37,674,65535,370
105933,2016-02-16 18:32:41 UTC,37,674,65535,371
105933,2016-02-16 18:17:41 UTC,37,675,65535,374
105933,2016-02-16 18:02:41 UTC,37,674,65535,369
105933,2016-02-16 17:47:41 UTC,37,674,65535,377
105933,2016-02-16 17:32:41 UTC,37,675,65535,372
105933,2016-02-16 17:17:41 UTC,37,675,65535,368
105933,2016-02-16 17:02:41 UTC,37,676,65535,377
105933,2016-02-16 16:47:41 UTC,37,678,65535,374
105933,2016-02-16 16:32:41 UTC,37,678,65535,370
105933,2016-02-16 16:17:41 UTC,37,679,65535,364
105933,2016-02-16 16:02:41 UTC,37,679,65535,377
105933,2016-02-16 15:47:41 UTC,37,679,65535,369
105933,2016-02-16 15:32:41 UTC,37,679,65535,377
105933,2016-02-16 15:17:41 UTC,37,680,65535,370
105933,2016-02-16 15:02:41 UTC,37,682,62231,371
105933,2016-02-16 14:47:41 UTC,37,680,48646,374
105933,2016-02-16 14:32:41 UTC,37,680,41721,371
105933,2016-02-16 14:17:41 UTC,37,679,38382,369
105933,2016-02-16 14:02:41 UTC,37,680,35770,372
105933,2016-02-16 13:47:41 UTC,37,681,34001,374
105933,2016-02-16 13:32:41 UTC,37,679,32621,370
105933,2016-02-16 13:17:41 UTC,37,679,31808,375
105933,2016-02-16 13:02:41 UTC,37,680,31294,362
105933,2016-02-16 12:47:41 UTC,37,679,31059,374
105933,2016-02-16 12:32:41 UTC,37,677,30485,375
105933,2016-02-16 12:17:41 UTC,37,677,30524,374
105933,2016-02-16 12:02:41 UTC,37,679,30327,374
105933,2016-02-16 11:47:41 UTC,37,679,29946,369
105933,2016-02-16 11:32:41 UTC,37,680,28505,374
105933,2016-02-16 11:17:41 UTC,37,678,28020,378
105933,2016-02-16 11:02:41 UTC,37,679,27349,374
105933,2016-02-16 10:47:41 UTC,37,681,27163,370
105933,2016-02-16 10:32:41 UTC,37,677,27407,373
105933,2016-02-16 10:17:41 UTC,37,680,26933,369
105933,2016-02-16 10:02:41 UTC,37,672,26858,363
105933,2016-02-16 09:47:41 UTC,37,672,26599,378
105933,2016-02-16 09:32:41 UTC,37,674,24509,370
105933,2016-02-16 09:17:41 UTC,37,676,22857,371
105933,2016-02-16 09:02:41 UTC,37,679,22373,367
105933,2016-02-16 08:47:41 UTC,37,676,21367,364
105933,2016-02-16 08:32:41 UTC,37,673,23741,372
105933,2016-02-16 08:17:41 UTC,37,674,23899,370
105933,2016-02-16 08:02:41 UTC,37,676,24085,372
105933,2016-02-16 07:47:41 UTC,37,679,23839,374
105933,2016-02-16 07:32:41 UTC,37,684,25368,374
105933,2016-02-16 07:17:41 UTC,37,691,26764,378
105933,2016-02-16 07:02:41 UTC,37,700,27832,377
105933,2016-02-16 06:47:41 UTC,37,707,22856,376
105933,2016-02-16 06:32:41 UTC,37,702,7397,376
105933,2016-02-16 06:17:41 UTC,37,689,9542,372
105933,2016-02-16 06:02:41 UTC,37,681,14807,364
105933,2016-02-16 05:47:41 UTC,37,674,33724,363
105933,2016-02-16 05:32:41 UTC,37,671,65535,365
105933,2016-02-16 05:17:41 UTC,37,671,65535,370
105933,2016-02-16 05:02:41 UTC,37,671,65535,374
105933,2016-02-16 04:47:41 UTC,37,672,65535,375
105933,2016-02-16 04:32:41 UTC,37,672,65535,378
105933,2016-02-16 04:17:41 UTC,37,673,65535,370
105933,2016-02-16 04:02:41 UTC,37,674,65535,366
105933,2016-02-16 03:47:41 UTC,37,673,65535,378
105933,2016-02-16 03:32:41 UTC,37,674,65535,374
105933,2016-02-16 03:17:41 UTC,37,673,65535,372
105933,2016-02-16 03:02:41 UTC,37,674,65535,371
105933,2016-02-16 02:47:41 UTC,37,674,65535,378
105933,2016-02-16 02:32:41 UTC,37,673,65535,373
105933,2016-02-16 02:17:41 UTC,37,673,65535,375
105933,2016-02-16 02:02:41 UTC,37,674,65535,373
105933,2016-02-16 01:47:41 UTC,37,674,65535,378
105933,2016-02-16 01:32:41 UTC,37,674,65535,365
105933,2016-02-16 01:17:41 UTC,37,674,65535,375
105933,2016-02-16 01:02:41 UTC,37,674,65535,379
105933,2016-02-16 00:47:41 UTC,37,675,65535,379
105933,2016-02-16 00:32:41 UTC,37,675,65535,377
105933,2016-02-16 00:17:41 UTC,37,675,65535,376
105933,2016-02-16 00:02:41 UTC,37,675,65535,379
105933,2016-02-15 23:47:41 UTC,37,676,65535,377
105933,2016-02-15 23:32:41 UTC,37,679,65535,373
105933,2016-02-15 23:17:41 UTC,37,681,65535,365
105933,2016-02-15 23:02:41 UTC,37,684,65535,376
105933,2016-02-15 22:47:41 UTC,37,684,65535,379
105933,2016-02-15 22:32:41 UTC,37,685,65535,378
105933,2016-02-15 22:17:41 UTC,37,683,65535,368
105933,2016-02-15 22:02:41 UTC,37,682,65535,375
105933,2016-02-15 21:47:41 UTC,37,681,65535,374
105933,2016-02-15 21:32:41 UTC,37,681,65535,372
105933,2016-02-15 21:17:41 UTC,37,678,65535,375
105933,2016-02-15 21:02:41 UTC,37,678,65535,375
105933,2016-02-15 20:47:41 UTC,37,677,65535,374
105933,2016-02-15 20:32:41 UTC,37,676,65535,378
105933,2016-02-15 20:17:41 UTC,37,675,65535,373
105933,2016-02-15 20:02:41 UTC,37,673,65535,377
105933,2016-02-15 19:47:41 UTC,37,672,65535,373
105933,2016-02-15 19:32:41 UTC,37,671,65535,373
105933,2016-02-15 19:17:41 UTC,37,671,65535,376
105933,2016-02-15 19:02:41 UTC,37,670,65535,376
105933,2016-02-15 18:47:41 UTC,37,671,65535,375
105933,2016-02-15 18:32:41 UTC,37,672,65535,380
105933,2016-02-15 18:17:41 UTC,37,673,65535,376
105933,2016-02-15 18:02:41 UTC,37,674,65535,373
105933,2016-02-15 17:47:41 UTC,37,672,65535,380
105933,2016-02-15 17:32:41 UTC,37,672,65535,373
105933,2016-02-15 17:17:41 UTC,37,671,65535,378
105933,2016-02-15 17:02:41 UTC,37,670,65535,376
105933,2016-02-15 16:47:41 UTC,37,671,65535,377
105933,2016-02-15 16:32:41 UTC,37,671,65535,378
105933,2016-02-15 16:17:41 UTC,37,671,65535,368
105933,2016-02-15 16:02:41 UTC,37,671,65535,379
105933,2016-02-15 15:47:41 UTC,37,670,65535,377
105933,2016-02-15 15:32:41 UTC,37,674,65535,380
105933,2016-02-15 15:17:41 UTC,37,674,65535,373
105933,2016-02-15 15:02:41 UTC,37,677,65535,376
105933,2016-02-15 14:47:41 UTC,37,677,56218,372
105933,2016-02-15 14:32:41 UTC,37,675,43084,375
105933,2016-02-15 14:17:41 UTC,37,675,47820,381
105933,2016-02-15 14:02:41 UTC,37,675,39545,366
105933,2016-02-15 13:47:41 UTC,37,676,34362,373
105933,2016-02-15 13:32:41 UTC,37,675,32569,373
105933,2016-02-15 13:17:41 UTC,37,674,39747,378
105933,2016-02-15 13:02:41 UTC,37,674,39947,374
105933,2016-02-15 12:47:41 UTC,37,675,23566,373
105933,2016-02-15 12:32:41 UTC,37,674,29147,376
105933,2016-02-15 12:17:41 UTC,37,671,23166,381
105933,2016-02-15 12:02:41 UTC,37,673,21666,372
105933,2016-02-15 11:47:41 UTC,37,672,16417,382
105933,2016-02-15 11:32:41 UTC,37,673,17036,369
105933,2016-02-15 11:17:41 UTC,37,671,21793,367
105933,2016-02-15 11:02:41 UTC,37,670,25591,379
105933,2016-02-15 10:47:41 UTC,37,669,16058,378
105933,2016-02-15 10:32:41 UTC,37,670,21362,374
105933,2016-02-15 10:17:41 UTC,37,669,13348,382
105933,2016-02-15 10:02:41 UTC,37,669,21951,381
105933,2016-02-15 09:47:41 UTC,37,670,23745,374
105933,2016-02-15 09:32:41 UTC,37,672,15479,378
105933,2016-02-15 09:17:41 UTC,37,671,23491,381
105933,2016-02-15 09:02:41 UTC,37,672,18761,375
105933,2016-02-15 08:47:41 UTC,37,674,25059,372
105933,2016-02-15 08:32:41 UTC,37,676,14361,379
105933,2016-02-15 08:17:41 UTC,37,676,13922,382
105933,2016-02-15 08:02:41 UTC,37,678,13113,375
105933,2016-02-15 07:47:41 UTC,37,677,17888,374
105933,2016-02-15 07:32:41 UTC,37,679,8995,370
105933,2016-02-15 07:17:41 UTC,37,681,15348,377
105933,2016-02-15 07:02:41 UTC,37,683,15572,378
105933,2016-02-15 06:47:41 UTC,37,685,14274,370
105933,2016-02-15 06:32:41 UTC,37,676,12432,377
105933,2016-02-15 06:17:41 UTC,37,672,32076,373
105933,2016-02-15 06:02:41 UTC,37,673,65535,379
105933,2016-02-15 05:47:41 UTC,37,673,65535,379
105933,2016-02-15 05:32:41 UTC,37,674,65535,368
105933,2016-02-15 05:17:41 UTC,37,674,65535,383
105933,2016-02-15 05:02:41 UTC,37,675,65535,382
105933,2016-02-15 04:47:41 UTC,37,675,65535,377
105933,2016-02-15 04:32:41 UTC,37,676,65535,381
105933,2016-02-15 04:17:41 UTC,37,675,65535,377
105933,2016-02-15 04:02:41 UTC,37,677,65535,381
105933,2016-02-15 03:47:41 UTC,37,680,65535,375
105933,2016-02-15 03:32:41 UTC,37,680,65535,381
105933,2016-02-15 03:17:41 UTC,37,681,65535,375
105933,2016-02-15 03:02:41 UTC,37,677,65535,382
105933,2016-02-15 02:47:41 UTC,37,679,65535,369
105933,2016-02-15 02:32:41 UTC,37,677,65535,381
105933,2016-02-15 02:17:41 UTC,37,681,65535,378
105933,2016-02-15 02:02:41 UTC,37,681,65535,384
105933,2016-02-15 01:47:41 UTC,37,683,65535,374
105933,2016-02-15 01:32:41 UTC,37,683,65535,375
105933,2016-02-15 01:17:41 UTC,37,682,65535,381
105933,2016-02-15 01:02:41 UTC,37,683,65535,376
105933,2016-02-15 00:47:41 UTC,37,681,65535,376
105933,2016-02-15 00:32:41 UTC,37,678,65535,379
105933,2016-02-15 00:17:41 UTC,37,676,65535,375
105933,2016-02-15 00:02:41 UTC,37,676,65535,381
105933,2016-02-14 23:47:41 UTC,37,676,65535,381
105933,2016-02-14 23:32:41 UTC,37,677,65535,378
105933,2016-02-14 23:17:41 UTC,37,678,65535,378
105933,2016-02-14 23:02:41 UTC,37,679,65535,377
105933,2016-02-14 22:47:41 UTC,37,682,65535,378
105933,2016-02-14 22:32:41 UTC,37,680,65535,376
105933,2016-02-14 22:17:41 UTC,37,678,65535,378
105933,2016-02-14 22:02:41 UTC,37,680,65535,382
105933,2016-02-14 21:47:41 UTC,37,677,65535,384
105933,2016-02-14 21:32:41 UTC,37,678,65535,369
105933,2016-02-14 21:17:41 UTC,37,676,65535,373
105933,2016-02-14 21:02:41 UTC,37,675,65535,380
105933,2016-02-14 20:47:41 UTC,37,669,65535,381
105933,2016-02-14 20:32:41 UTC,37,669,65535,377
105933,2016-02-14 20:17:41 UTC,37,670,65535,383
105933,2016-02-14 20:02:41 UTC,37,669,65535,381
105933,2016-02-14 19:47:41 UTC,37,667,65535,377
105933,2016-02-14 19:32:41 UTC,37,667,65535,380
105933,2016-02-14 19:17:41 UTC,37,662,65535,371
105933,2016-02-14 19:02:41 UTC,37,659,65535,382
105933,2016-02-14 18:47:41 UTC,37,657,65535,384
105933,2016-02-14 18:32:41 UTC,37,656,65535,384
105933,2016-02-14 18:17:41 UTC,37,662,65535,380
105933,2016-02-14 18:02:41 UTC,37,662,65535,379
105933,2016-02-14 17:47:41 UTC,37,661,65535,379
105933,2016-02-14 17:32:41 UTC,37,662,65535,384
105933,2016-02-14 17:17:41 UTC,37,661,65535,385
105933,2016-02-14 17:02:41 UTC,37,663,65535,380
105933,2016-02-14 16:47:41 UTC,37,665,65535,370
105933,2016-02-14 16:32:41 UTC,37,665,65535,380
105933,2016-02-14 16:17:41 UTC,37,665,65535,378
105933,2016-02-14 16:02:41 UTC,37,665,65535,377
105933,2016-02-14 15:47:41 UTC,37,663,65535,370
105933,2016-02-14 15:32:41 UTC,37,666,65535,381
105933,2016-02-14 15:17:41 UTC,37,667,65535,379
105933,2016-02-14 15:02:41 UTC,37,665,65535,382
105933,2016-02-14 14:47:41 UTC,37,664,65535,383
105933,2016-02-14 14:32:41 UTC,37,667,46147,385
105933,2016-02-14 14:17:41 UTC,37,670,37975,382
105933,2016-02-14 14:02:41 UTC,37,666,25854,381
105933,2016-02-14 13:47:41 UTC,37,667,41263,383
105933,2016-02-14 13:32:41 UTC,37,669,33116,382
105933,2016-02-14 13:17:41 UTC,37,670,65535,371
105933,2016-02-14 13:02:41 UTC,37,671,65535,378
105933,2016-02-14 12:47:41 UTC,37,670,65535,379
105933,2016-02-14 12:32:41 UTC,37,671,52001,381
105933,2016-02-14 12:17:41 UTC,37,673,65535,379
105933,2016-02-14 12:02:41 UTC,37,672,65535,386
105933,2016-02-14 11:47:41 UTC,37,673,65535,384
105933,2016-02-14 11:32:41 UTC,37,674,65535,377
105933,2016-02-14 11:17:41 UTC,37,677,44346,376
105933,2016-02-14 11:02:41 UTC,37,676,65535,383
105933,2016-02-14 10:47:41 UTC,37,677,60919,381
105933,2016-02-14 10:32:41 UTC,37,678,22071,386
105933,2016-02-14 10:17:41 UTC,37,680,11422,384
105933,2016-02-14 10:02:41 UTC,37,679,20037,375
105933,2016-02-14 09:47:41 UTC,37,678,14138,381
105933,2016-02-14 09:32:41 UTC,37,676,14777,379
105933,2016-02-14 09:17:41 UTC,37,676,19505,383
105933,2016-02-14 09:02:41 UTC,37,677,13524,379
105933,2016-02-14 08:47:41 UTC,37,675,21429,386
105933,2016-02-14 08:32:41 UTC,37,675,22679,382
105933,2016-02-14 08:17:41 UTC,37,675,32004,380
105933,2016-02-14 08:02:41 UTC,37,677,30008,388
105933,2016-02-14 07:47:41 UTC,37,676,31783,384
105933,2016-02-14 07:32:41 UTC,37,679,50969,388
105933,2016-02-14 07:17:41 UTC,37,679,49110,387
105933,2016-02-14 07:02:41 UTC,37,679,37966,383
105933,2016-02-14 06:47:41 UTC,37,676,32385,376
105933,2016-02-14 06:32:41 UTC,37,675,59572,383
105933,2016-02-14 06:17:41 UTC,37,673,65535,383
105933,2016-02-14 06:02:41 UTC,37,673,63267,388
105933,2016-02-14 05:47:41 UTC,37,673,65535,376
105933,2016-02-14 05:32:41 UTC,37,673,65535,384
105933,2016-02-14 05:17:41 UTC,37,674,65535,380
105933,2016-02-14 05:02:41 UTC,37,674,65535,380
105933,2016-02-14 04:47:41 UTC,37,674,65535,376
105933,2016-02-14 04:32:41 UTC,37,674,65535,382
105933,2016-02-14 04:17:41 UTC,37,674,65535,387
105933,2016-02-14 04:02:41 UTC,37,675,65535,389
105933,2016-02-14 03:47:41 UTC,37,674,65535,385
105933,2016-02-14 03:32:41 UTC,37,674,65535,381
105933,2016-02-14 03:17:41 UTC,37,675,65535,380
105933,2016-02-14 03:02:41 UTC,37,676,65535,379
105933,2016-02-14 02:47:41 UTC,37,677,65535,376
105933,2016-02-14 02:32:41 UTC,37,676,65535,375
105933,2016-02-14 02:17:41 UTC,37,676,65535,382
105933,2016-02-14 02:02:41 UTC,37,676,65535,374
105933,2016-02-14 01:47:41 UTC,37,675,65535,380
105933,2016-02-14 01:32:41 UTC,37,677,65535,375
105933,2016-02-14 01:17:41 UTC,37,677,65535,375
105933,2016-02-14 01:02:41 UTC,37,681,65535,381
105933,2016-02-14 00:47:41 UTC,37,682,65535,384
105933,2016-02-14 00:32:41 UTC,37,676,65535,376
105933,2016-02-14 00:17:41 UTC,37,676,65535,389
105933,2016-02-14 00:02:41 UTC,37,676,65535,378
105933,2016-02-13 23:47:41 UTC,37,677,65535,386
105933,2016-02-13 23:32:41 UTC,37,676,65535,385
105933,2016-02-13 23:17:41 UTC,37,676,65535,375
105933,2016-02-13 23:02:41 UTC,37,675,65535,385
105933,2016-02-13 22:47:41 UTC,37,675,65535,375
105933,2016-02-13 22:32:41 UTC,37,676,65535,386
105933,2016-02-13 22:17:41 UTC,37,677,65535,375
105933,2016-02-13 22:02:41 UTC,37,677,65535,384
